Timestamp,Identity,Gender,Fort San Domingo,Tamsui Old Street,Tamshui Gold Seashore,Hobe Fort,Fisherman's Wharf,Shalun Beach
2025/11/21 23:11,Student,Male,7,8,8,7,8,8
2025/11/21 23:16,Student,Male,7,8,8,7,8,8
2025/11/21 23:19,Student,Male,7,8,8,7,8,8
2025/11/21 23:22,Student,Female,6,8,8,6,9,8
2025/11/21 23:26,Student,Female,6,8,8,6,9,8
2025/11/21 23:26,Student,Female,6,8,8,6,9,8
2025/11/21 23:26,Student,Male,7,8,8,7,8,8
2025/11/21 23:29,Student,Male,7,8,8,7,8,8
2025/11/21 23:38,Student,Male,7,8,8,7,8,8
2025/11/21 23:42,Student,Male,7,8,8,7,8,8
2025/11/21 23:46,Student,Male,7,8,8,7,8,8
2025/11/21 23:48,Student,Female,6,8,8,6,9,8
2025/11/21 23:55,Student,Male,7,8,8,7,8,8
2025/11/21 23:56,Student,Male,7,8,8,7,8,8
2025/11/21 23:59,Student,Male,7,8,8,7,8,8
2025/11/21 23:59,Student,Male,7,8,8,7,8,8
2025/11/22 00:02,Student,Male,7,8,8,7,8,8
2025/11/22 00:06,Student,Male,7,8,8,7,8,8
2025/11/22 00:43,Student,Male,7,8,8,7,8,8
2025/11/22 00:45,Student,Male,7,8,8,7,8,8
2025/11/22 00:54,Student,Male,7,8,8,7,8,8
2025/11/22 00:56,Student,Male,7,8,8,7,8,8
2025/11/22 01:00,Student,Male,7,8,8,7,8,8
2025/11/22 01:02,Student,Female,6,8,8,6,9,8
2025/11/22 01:05,Student,Female,6,8,8,6,9,8
2025/11/22 01:07,Student,Male,7,8,8,7,8,8
2025/11/22 01:28,Student,Male,7,8,8,7,8,8
2025/11/22 01:29,Student,Male,7,8,8,7,8,8
2025/11/22 01:32,Student,Male,7,8,8,7,8,8
2025/11/22 01:34,Student,Female,6,8,8,6,9,8
2025/11/22 01:38,Student,Male,7,8,8,7,8,8
2025/11/22 01:43,Student,Male,7,8,8,7,8,8
2025/11/22 01:45,Student,Female,6,8,8,6,9,8
2025/11/22 01:50,Student,Male,7,8,8,7,8,8
2025/11/22 01:51,Student,Male,7,8,8,7,8,8
2025/11/22 01:52,Student,Male,7,8,8,7,8,8
2025/11/22 02:09,Student,Female,6,8,8,6,9,8
2025/11/22 02:10,Student,Male,7,8,8,7,8,8
2025/11/22 02:16,Student,Male,7,8,8,7,8,8
2025/11/22 02:16,Non-Student,Female,7,8,9,6,9,7
2025/11/22 02:18,Student,Female,6,8,8,6,9,8
2025/11/22 02:36,Student,Female,6,8,8,6,9,8
2025/11/22 02:38,Student,Male,7,8,8,7,8,8
2025/11/22 02:46,Student,Male,7,8,8,7,8,8
2025/11/22 02:57,Student,Male,7,8,8,7,8,8
2025/11/22 03:14,Student,Female,6,8,8,6,9,8
2025/11/22 03:20,Student,Female,6,8,8,6,9,8
2025/11/22 03:20,Student,Female,6,8,8,6,9,8
2025/11/22 03:20,Non-Student,Female,7,8,9,6,9,7
2025/11/22 03:27,Student,Male,7,8,8,7,8,8
2025/11/22 03:36,Student,Female,6,8,8,6,9,8
2025/11/22 03:39,Non-Student,Female,7,8,9,6,9,7
2025/11/22 03:41,Student,Male,7,8,8,7,8,8
2025/11/22 03:43,Student,Male,7,8,8,7,8,8
2025/11/22 03:48,Student,Female,6,8,8,6,9,8
2025/11/22 03:50,Student,Male,7,8,8,7,8,8
2025/11/22 03:59,Student,Male,7,8,8,7,8,8
2025/11/22 04:01,Student,Male,7,8,8,7,8,8
2025/11/22 04:02,Student,Male,7,8,8,7,8,8
2025/11/22 04:22,Student,Male,7,8,8,7,8,8
2025/11/22 04:36,Student,Male,7,8,8,7,8,8
2025/11/22 04:51,Student,Male,7,8,8,7,8,8
2025/11/22 04:56,Student,Male,7,8,8,7,8,8
2025/11/22 04:59,Student,Male,7,8,8,7,8,8
2025/11/22 05:04,Student,Male,7,8,8,7,8,8
2025/11/22 05:04,Student,Male,7,8,8,7,8,8
2025/11/22 05:04,Student,Other,4,6,6,8,8,4
2025/11/22 05:05,Student,Male,7,8,8,7,8,8
2025/11/22 05:09,Student,Male,7,8,8,7,8,8
2025/11/22 05:09,Student,Male,7,8,8,7,8,8
2025/11/22 05:10,Student,Male,7,8,8,7,8,8
2025/11/22 05:15,Student,Male,7,8,8,7,8,8
2025/11/22 05:19,Student,Male,7,8,8,7,8,8
2025/11/22 05:24,Student,Female,6,8,8,6,9,8
2025/11/22 05:26,Student,Male,7,8,8,7,8,8
2025/11/22 05:28,Student,Male,7,8,8,7,8,8
2025/11/22 05:28,Student,Male,7,8,8,7,8,8
2025/11/22 05:42,Student,Male,7,8,8,7,8,8
2025/11/22 05:44,Student,Male,7,8,8,7,8,8
2025/11/22 05:45,Student,Male,7,8,8,7,8,8
2025/11/22 06:06,Student,Male,7,8,8,7,8,8
2025/11/22 06:06,Student,Male,7,8,8,7,8,8
2025/11/22 06:07,Student,Female,6,8,8,6,9,8
2025/11/22 06:20,Student,Male,7,8,8,7,8,8
2025/11/22 06:26,Student,Male,7,8,8,7,8,8
2025/11/22 06:42,Student,Male,7,8,8,7,8,8
2025/11/22 06:43,Student,Male,7,8,8,7,8,8
2025/11/22 06:44,Student,Male,7,8,8,7,8,8
2025/11/22 06:50,Student,Male,7,8,8,7,8,8
2025/11/22 06:57,Student,Male,7,8,8,7,8,8
2025/11/22 07:05,Student,Male,7,8,8,7,8,8
2025/11/22 07:05,Student,Male,7,8,8,7,8,8
2025/11/22 07:09,Student,Male,7,8,8,7,8,8
2025/11/22 07:16,Student,Male,7,8,8,7,8,8
2025/11/22 07:17,Student,Male,7,8,8,7,8,8
2025/11/22 07:31,Student,Male,7,8,8,7,8,8
2025/11/22 07:38,Student,Female,6,8,8,6,9,8
2025/11/22 07:41,Student,Male,7,8,8,7,8,8
2025/11/22 07:47,Student,Male,7,8,8,7,8,8
2025/11/22 08:00,Student,Male,7,8,8,7,8,8
2025/11/22 08:06,Student,Male,7,8,8,7,8,8
2025/11/22 08:09,Student,Male,7,8,8,7,8,8
2025/11/22 08:10,Student,Female,6,8,8,6,9,8
2025/11/22 08:16,Student,Female,6,8,8,6,9,8
2025/11/22 08:17,Student,Female,6,8,8,6,9,8
2025/11/22 08:18,Student,Female,6,8,8,6,9,8
2025/11/22 08:20,Student,Male,7,8,8,7,8,8
2025/11/22 08:21,Student,Male,7,8,8,7,8,8
2025/11/22 08:25,Student,Male,7,8,8,7,8,8
2025/11/22 08:30,Student,Male,7,8,8,7,8,8
2025/11/22 08:30,Student,Male,7,8,8,7,8,8
2025/11/22 08:34,Student,Male,7,8,8,7,8,8
2025/11/22 08:35,Student,Female,6,8,8,6,9,8
2025/11/22 08:37,Student,Female,6,8,8,6,9,8
2025/11/22 08:41,Student,Male,7,8,8,7,8,8
2025/11/22 08:48,Student,Male,7,8,8,7,8,8
2025/11/22 08:49,Student,Male,7,8,8,7,8,8
2025/11/22 08:52,Student,Male,7,8,8,7,8,8
2025/11/22 08:59,Student,Male,7,8,8,7,8,8
2025/11/22 09:20,Student,Male,7,8,8,7,8,8
2025/11/22 09:32,Student,Male,7,8,8,7,8,8
2025/11/22 09:40,Student,Male,7,8,8,7,8,8
2025/11/22 09:56,Student,Female,6,8,8,6,9,8
2025/11/22 10:00,Student,Male,7,8,8,7,8,8
2025/11/22 10:02,Student,Male,7,8,8,7,8,8
2025/11/22 10:10,Student,Female,6,8,8,6,9,8
2025/11/22 10:11,Student,Female,6,8,8,6,9,8
2025/11/22 10:19,Student,Male,7,8,8,7,8,8
2025/11/22 10:22,Student,Male,7,8,8,7,8,8
2025/11/22 10:24,Student,Male,7,8,8,7,8,8
2025/11/22 10:33,Student,Male,7,8,8,7,8,8
2025/11/22 10:42,Student,Male,7,8,8,7,8,8
2025/11/22 10:43,Student,Male,7,8,8,7,8,8
2025/11/22 10:46,Student,Female,6,8,8,6,9,8
2025/11/22 10:46,Student,Male,7,8,8,7,8,8
2025/11/22 10:50,Student,Male,7,8,8,7,8,8
2025/11/22 11:11,Student,Male,7,8,8,7,8,8
2025/11/22 11:13,Student,Male,7,8,8,7,8,8
2025/11/22 11:18,Student,Male,7,8,8,7,8,8
2025/11/22 11:20,Student,Male,7,8,8,7,8,8
2025/11/22 11:25,Student,Male,7,8,8,7,8,8
2025/11/22 11:45,Student,Female,6,8,8,6,9,8
2025/11/22 12:00,Student,Male,7,8,8,7,8,8
2025/11/22 12:05,Student,Male,7,8,8,7,8,8
2025/11/22 12:18,Student,Male,7,8,8,7,8,8
2025/11/22 12:21,Student,Male,7,8,8,7,8,8
2025/11/22 12:38,Student,Male,7,8,8,7,8,8
2025/11/22 12:47,Student,Male,7,8,8,7,8,8
2025/11/22 12:57,Student,Male,7,8,8,7,8,8
2025/11/22 13:06,Student,Female,6,8,8,6,9,8
2025/11/22 13:07,Student,Female,6,8,8,6,9,8
2025/11/22 13:10,Student,Male,7,8,8,7,8,8
2025/11/22 13:15,Student,Male,7,8,8,7,8,8
2025/11/22 13:18,Student,Male,7,8,8,7,8,8
2025/11/22 13:19,Student,Male,7,8,8,7,8,8
2025/11/22 13:29,Student,Male,7,8,8,7,8,8
2025/11/22 13:40,Student,Male,7,8,8,7,8,8
2025/11/22 13:43,Student,Male,7,8,8,7,8,8
2025/11/22 13:59,Student,Female,6,8,8,6,9,8
2025/11/22 14:12,Student,Male,7,8,8,7,8,8
2025/11/22 14:20,Student,Female,6,8,8,6,9,8
2025/11/22 14:21,Student,Male,7,8,8,7,8,8
2025/11/22 14:24,Student,Male,7,8,8,7,8,8
2025/11/22 14:31,Student,Male,7,8,8,7,8,8
2025/11/22 14:32,Student,Male,7,8,8,7,8,8
2025/11/22 14:40,Student,Male,7,8,8,7,8,8
2025/11/22 14:42,Student,Female,6,8,8,6,9,8
2025/11/22 14:43,Student,Male,7,8,8,7,8,8
2025/11/22 14:58,Student,Male,7,8,8,7,8,8
2025/11/22 15:01,Student,Male,7,8,8,7,8,8
2025/11/22 15:07,Student,Male,7,8,8,7,8,8
2025/11/22 15:12,Student,Male,7,8,8,7,8,8
2025/11/22 15:14,Student,Female,6,8,8,6,9,8
2025/11/22 15:18,Student,Male,7,8,8,7,8,8
2025/11/22 15:20,Student,Male,7,8,8,7,8,8
2025/11/22 15:26,Student,Male,7,8,8,7,8,8
2025/11/22 15:27,Student,Male,7,8,8,7,8,8
2025/11/22 15:32,Student,Male,7,8,8,7,8,8
2025/11/22 15:39,Student,Male,7,8,8,7,8,8
2025/11/22 15:43,Student,Male,7,8,8,7,8,8
2025/11/22 15:43,Student,Male,7,8,8,7,8,8
2025/11/22 15:46,Student,Male,7,8,8,7,8,8
2025/11/22 15:48,Student,Male,7,8,8,7,8,8
2025/11/22 16:06,Student,Female,6,8,8,6,9,8
2025/11/22 16:06,Student,Male,7,8,8,7,8,8
2025/11/22 16:10,Student,Male,7,8,8,7,8,8
2025/11/22 16:12,Non-Student,Female,7,8,9,6,9,7
2025/11/22 16:18,Student,Female,6,8,8,6,9,8
2025/11/22 16:23,Student,Female,6,8,8,6,9,8
2025/11/22 16:25,Student,Male,7,8,8,7,8,8
2025/11/22 16:26,Student,Male,7,8,8,7,8,8
2025/11/22 16:27,Student,Male,7,8,8,7,8,8
2025/11/22 16:29,Student,Male,7,8,8,7,8,8
2025/11/22 16:29,Student,Male,7,8,8,7,8,8
2025/11/22 16:44,Student,Male,7,8,8,7,8,8
2025/11/22 16:47,Student,Male,7,8,8,7,8,8
2025/11/22 16:57,Student,Female,6,8,8,6,9,8
2025/11/22 17:02,Student,Male,7,8,8,7,8,8
2025/11/22 17:16,Student,Male,7,8,8,7,8,8
2025/11/22 17:18,Student,Female,6,8,8,6,9,8
2025/11/22 17:22,Student,Male,7,8,8,7,8,8
2025/11/22 17:22,Student,Male,7,8,8,7,8,8
2025/11/22 17:28,Student,Male,7,8,8,7,8,8
2025/11/22 17:38,Student,Male,7,8,8,7,8,8
2025/11/22 17:41,Student,Male,7,8,8,7,8,8
2025/11/22 17:44,Student,Male,7,8,8,7,8,8
2025/11/22 17:54,Student,Male,7,8,8,7,8,8
2025/11/22 17:58,Student,Male,7,8,8,7,8,8
2025/11/22 18:12,Student,Female,6,8,8,6,9,8
2025/11/22 18:36,Student,Male,7,8,8,7,8,8
2025/11/22 18:47,Student,Male,7,8,8,7,8,8
2025/11/22 19:05,Student,Male,7,8,8,7,8,8
2025/11/22 19:11,Student,Male,7,8,8,7,8,8
2025/11/22 19:13,Student,Male,7,8,8,7,8,8
2025/11/22 19:18,Student,Male,7,8,8,7,8,8
2025/11/22 19:19,Student,Male,7,8,8,7,8,8
2025/11/22 19:30,Student,Female,6,8,8,6,9,8
2025/11/22 19:41,Student,Male,7,8,8,7,8,8
2025/11/22 19:48,Student,Male,7,8,8,7,8,8
2025/11/22 20:01,Student,Male,7,8,8,7,8,8
2025/11/22 20:04,Student,Male,7,8,8,7,8,8
2025/11/22 20:05,Student,Male,7,8,8,7,8,8
2025/11/22 20:07,Student,Male,7,8,8,7,8,8
2025/11/22 20:32,Student,Male,7,8,8,7,8,8
2025/11/22 20:35,Non-Student,Female,7,8,9,6,9,7
2025/11/22 20:37,Student,Male,7,8,8,7,8,8
2025/11/22 20:54,Student,Other,4,6,6,8,8,4
2025/11/22 20:56,Student,Male,7,8,8,7,8,8
2025/11/22 21:01,Student,Male,7,8,8,7,8,8
2025/11/22 21:04,Student,Female,6,8,8,6,9,8
2025/11/22 21:05,Student,Male,7,8,8,7,8,8
2025/11/22 21:15,Student,Male,7,8,8,7,8,8
2025/11/22 21:15,Student,Female,6,8,8,6,9,8
2025/11/22 21:31,Student,Male,7,8,8,7,8,8
2025/11/22 21:40,Student,Male,7,8,8,7,8,8
2025/11/22 21:42,Student,Male,7,8,8,7,8,8
2025/11/22 22:05,Student,Male,7,8,8,7,8,8
2025/11/22 22:08,Student,Male,7,8,8,7,8,8
2025/11/22 22:24,Student,Male,7,8,8,7,8,8
2025/11/22 22:24,Student,Male,7,8,8,7,8,8
2025/11/22 22:28,Non-Student,Female,7,8,9,6,9,7
2025/11/22 22:31,Student,Male,7,8,8,7,8,8
2025/11/22 22:32,Student,Male,7,8,8,7,8,8
2025/11/22 22:45,Student,Male,7,8,8,7,8,8
2025/11/22 22:49,Student,Female,6,8,8,6,9,8
2025/11/22 22:57,Student,Male,7,8,8,7,8,8
2025/11/22 23:03,Student,Male,7,8,8,7,8,8
2025/11/22 23:11,Student,Female,6,8,8,6,9,8
2025/11/22 23:12,Student,Male,7,8,8,7,8,8
2025/11/22 23:15,Student,Male,7,8,8,7,8,8
2025/11/22 23:19,Student,Female,6,8,8,6,9,8
2025/11/22 23:21,Student,Male,7,8,8,7,8,8
2025/11/22 23:25,Student,Male,7,8,8,7,8,8
2025/11/22 23:33,Student,Male,7,8,8,7,8,8
2025/11/22 23:40,Student,Male,7,8,8,7,8,8
2025/11/22 23:57,Student,Male,7,8,8,7,8,8
2025/11/23 00:08,Student,Male,7,8,8,7,8,8
2025/11/23 00:25,Student,Male,7,8,8,7,8,8
2025/11/23 00:46,Student,Male,7,8,8,7,8,8
2025/11/23 00:54,Student,Male,7,8,8,7,8,8
2025/11/23 00:55,Student,Male,7,8,8,7,8,8
2025/11/23 01:10,Student,Male,7,8,8,7,8,8
2025/11/23 01:14,Student,Female,6,8,8,6,9,8
2025/11/23 01:16,Student,Female,6,8,8,6,9,8
2025/11/23 01:16,Student,Male,7,8,8,7,8,8
2025/11/23 01:31,Student,Male,7,8,8,7,8,8
2025/11/23 01:56,Student,Male,7,8,8,7,8,8
2025/11/23 02:03,Student,Male,7,8,8,7,8,8
2025/11/23 02:04,Student,Female,6,8,8,6,9,8
2025/11/23 02:07,Student,Male,7,8,8,7,8,8
2025/11/23 02:09,Student,Female,6,8,8,6,9,8
2025/11/23 02:11,Non-Student,Female,7,8,9,6,9,7
2025/11/23 02:17,Student,Male,7,8,8,7,8,8
2025/11/23 02:35,Student,Male,7,8,8,7,8,8
2025/11/23 02:42,Student,Male,7,8,8,7,8,8
2025/11/23 02:42,Non-Student,Female,7,8,9,6,9,7
2025/11/23 02:53,Student,Male,7,8,8,7,8,8
2025/11/23 03:02,Student,Male,7,8,8,7,8,8
2025/11/23 03:03,Student,Female,6,8,8,6,9,8
2025/11/23 03:09,Student,Male,7,8,8,7,8,8
2025/11/23 03:21,Student,Male,7,8,8,7,8,8
2025/11/23 03:30,Student,Female,6,8,8,6,9,8
2025/11/23 03:31,Student,Male,7,8,8,7,8,8
2025/11/23 03:52,Student,Female,6,8,8,6,9,8
2025/11/23 03:59,Student,Other,4,6,6,8,8,4
2025/11/23 04:00,Student,Male,7,8,8,7,8,8
2025/11/23 04:03,Student,Female,6,8,8,6,9,8
2025/11/23 04:05,Student,Male,7,8,8,7,8,8
2025/11/23 04:06,Student,Male,7,8,8,7,8,8
2025/11/23 04:13,Student,Male,7,8,8,7,8,8
2025/11/23 04:17,Student,Male,7,8,8,7,8,8
2025/11/23 04:19,Student,Male,7,8,8,7,8,8
2025/11/23 04:21,Student,Male,7,8,8,7,8,8
2025/11/23 04:27,Student,Male,7,8,8,7,8,8
2025/11/23 04:27,Student,Male,7,8,8,7,8,8
2025/11/23 04:28,Non-Student,Female,7,8,9,6,9,7
2025/11/23 04:29,Student,Male,7,8,8,7,8,8
2025/11/23 04:36,Student,Female,6,8,8,6,9,8
2025/11/23 04:41,Student,Male,7,8,8,7,8,8
2025/11/23 05:02,Student,Male,7,8,8,7,8,8
2025/11/23 05:08,Student,Male,7,8,8,7,8,8
2025/11/23 05:13,Student,Male,7,8,8,7,8,8
2025/11/23 05:28,Student,Male,7,8,8,7,8,8
2025/11/23 05:37,Student,Male,7,8,8,7,8,8
2025/11/23 05:38,Student,Female,6,8,8,6,9,8
2025/11/23 05:40,Student,Other,4,6,6,8,8,4
2025/11/23 05:40,Student,Female,6,8,8,6,9,8
2025/11/23 05:41,Student,Male,7,8,8,7,8,8
2025/11/23 05:42,Student,Male,7,8,8,7,8,8
2025/11/23 05:53,Student,Female,6,8,8,6,9,8
2025/11/23 05:56,Student,Male,7,8,8,7,8,8
2025/11/23 06:00,Student,Female,6,8,8,6,9,8
2025/11/23 06:01,Student,Female,6,8,8,6,9,8
2025/11/23 06:09,Student,Male,7,8,8,7,8,8
2025/11/23 06:09,Student,Male,7,8,8,7,8,8
2025/11/23 06:10,Student,Female,6,8,8,6,9,8
2025/11/23 06:13,Student,Male,7,8,8,7,8,8
2025/11/23 06:32,Student,Female,6,8,8,6,9,8
2025/11/23 06:41,Student,Female,6,8,8,6,9,8
2025/11/23 06:44,Student,Female,6,8,8,6,9,8
2025/11/23 06:45,Student,Male,7,8,8,7,8,8
2025/11/23 06:49,Student,Male,7,8,8,7,8,8
2025/11/23 06:49,Student,Female,6,8,8,6,9,8
2025/11/23 07:08,Student,Male,7,8,8,7,8,8
2025/11/23 07:30,Student,Male,7,8,8,7,8,8
2025/11/23 07:31,Student,Male,7,8,8,7,8,8
2025/11/23 07:32,Student,Male,7,8,8,7,8,8
2025/11/23 07:34,Student,Male,7,8,8,7,8,8
2025/11/23 07:45,Student,Male,7,8,8,7,8,8
2025/11/23 07:50,Student,Male,7,8,8,7,8,8
2025/11/23 07:52,Student,Male,7,8,8,7,8,8
2025/11/23 07:58,Student,Male,7,8,8,7,8,8
2025/11/23 08:00,Student,Male,7,8,8,7,8,8
2025/11/23 08:10,Non-Student,Female,7,8,9,6,9,7
2025/11/23 08:11,Student,Female,6,8,8,6,9,8
2025/11/23 08:23,Student,Male,7,8,8,7,8,8
2025/11/23 08:28,Non-Student,Male,6,10,10,6,10,6
2025/11/23 08:33,Student,Male,7,8,8,7,8,8
2025/11/23 08:43,Student,Male,7,8,8,7,8,8
2025/11/23 08:53,Student,Male,7,8,8,7,8,8
2025/11/23 09:03,Student,Male,7,8,8,7,8,8
2025/11/23 09:05,Student,Male,7,8,8,7,8,8
2025/11/23 09:19,Student,Male,7,8,8,7,8,8
2025/11/23 09:20,Student,Male,7,8,8,7,8,8
2025/11/23 09:28,Student,Male,7,8,8,7,8,8
2025/11/23 09:48,Student,Male,7,8,8,7,8,8
2025/11/23 09:58,Non-Student,Female,7,8,9,6,9,7
2025/11/23 10:02,Student,Male,7,8,8,7,8,8
2025/11/23 10:13,Student,Male,7,8,8,7,8,8
2025/11/23 10:15,Student,Male,7,8,8,7,8,8
2025/11/23 10:26,Student,Male,7,8,8,7,8,8
2025/11/23 10:26,Student,Male,7,8,8,7,8,8
2025/11/23 10:48,Student,Male,7,8,8,7,8,8
2025/11/23 10:49,Student,Male,7,8,8,7,8,8
2025/11/23 10:57,Student,Female,6,8,8,6,9,8
2025/11/23 10:58,Student,Male,7,8,8,7,8,8
2025/11/23 11:10,Student,Male,7,8,8,7,8,8
2025/11/23 11:15,Student,Male,7,8,8,7,8,8
2025/11/23 11:22,Student,Female,6,8,8,6,9,8
2025/11/23 11:28,Student,Male,7,8,8,7,8,8
2025/11/23 11:33,Student,Male,7,8,8,7,8,8
2025/11/23 11:43,Student,Male,7,8,8,7,8,8
2025/11/23 12:18,Student,Male,7,8,8,7,8,8
2025/11/23 12:34,Student,Female,6,8,8,6,9,8
2025/11/23 12:39,Student,Male,7,8,8,7,8,8
2025/11/23 12:49,Student,Male,7,8,8,7,8,8
2025/11/23 12:49,Non-Student,Female,7,8,9,6,9,7
2025/11/23 12:51,Student,Male,7,8,8,7,8,8
2025/11/23 12:52,Student,Male,7,8,8,7,8,8
2025/11/23 13:06,Student,Male,7,8,8,7,8,8
2025/11/23 13:28,Student,Female,6,8,8,6,9,8
2025/11/23 13:36,Student,Male,7,8,8,7,8,8
2025/11/23 14:01,Student,Male,7,8,8,7,8,8
2025/11/23 14:10,Non-Student,Male,6,10,10,6,10,6
2025/11/23 14:14,Student,Male,7,8,8,7,8,8
2025/11/23 14:21,Student,Male,7,8,8,7,8,8
2025/11/23 14:31,Student,Female,6,8,8,6,9,8
2025/11/23 14:38,Student,Male,7,8,8,7,8,8
2025/11/23 14:49,Student,Male,7,8,8,7,8,8
2025/11/23 14:54,Student,Female,6,8,8,6,9,8
2025/11/23 14:54,Student,Male,7,8,8,7,8,8
2025/11/23 15:00,Student,Male,7,8,8,7,8,8
2025/11/23 15:17,Student,Male,7,8,8,7,8,8
2025/11/23 15:25,Student,Male,7,8,8,7,8,8
2025/11/23 15:32,Student,Male,7,8,8,7,8,8
2025/11/23 15:48,Student,Male,7,8,8,7,8,8
2025/11/23 15:53,Student,Male,7,8,8,7,8,8
2025/11/23 16:09,Student,Male,7,8,8,7,8,8
2025/11/23 16:13,Student,Male,7,8,8,7,8,8
2025/11/23 16:38,Student,Male,7,8,8,7,8,8
2025/11/23 16:44,Student,Male,7,8,8,7,8,8
2025/11/23 16:47,Student,Male,7,8,8,7,8,8
2025/11/23 16:50,Student,Male,7,8,8,7,8,8
2025/11/23 16:50,Student,Female,6,8,8,6,9,8
2025/11/23 16:59,Student,Male,7,8,8,7,8,8
2025/11/23 17:02,Student,Male,7,8,8,7,8,8
2025/11/23 17:04,Student,Male,7,8,8,7,8,8
2025/11/23 17:08,Student,Female,6,8,8,6,9,8
2025/11/23 17:21,Student,Female,6,8,8,6,9,8
2025/11/23 17:22,Student,Male,7,8,8,7,8,8
2025/11/23 17:38,Student,Male,7,8,8,7,8,8
2025/11/23 17:43,Student,Male,7,8,8,7,8,8
2025/11/23 17:44,Student,Male,7,8,8,7,8,8
2025/11/23 17:45,Student,Other,4,6,6,8,8,4
2025/11/23 17:45,Student,Male,7,8,8,7,8,8
2025/11/23 18:02,Student,Male,7,8,8,7,8,8
2025/11/23 18:07,Student,Female,6,8,8,6,9,8
2025/11/23 18:18,Student,Male,7,8,8,7,8,8
2025/11/23 18:23,Student,Male,7,8,8,7,8,8
2025/11/23 18:25,Student,Male,7,8,8,7,8,8
2025/11/23 18:30,Student,Male,7,8,8,7,8,8
2025/11/23 18:31,Student,Male,7,8,8,7,8,8
2025/11/23 18:36,Student,Male,7,8,8,7,8,8
2025/11/23 18:43,Student,Male,7,8,8,7,8,8
2025/11/23 18:51,Non-Student,Female,7,8,9,6,9,7
2025/11/23 19:01,Student,Female,6,8,8,6,9,8
2025/11/23 19:03,Student,Male,7,8,8,7,8,8
2025/11/23 19:05,Student,Male,7,8,8,7,8,8
2025/11/23 19:15,Student,Male,7,8,8,7,8,8
2025/11/23 19:18,Student,Male,7,8,8,7,8,8
2025/11/23 19:20,Student,Male,7,8,8,7,8,8
2025/11/23 19:28,Student,Male,7,8,8,7,8,8
2025/11/23 19:37,Student,Male,7,8,8,7,8,8
2025/11/23 19:50,Student,Male,7,8,8,7,8,8
2025/11/23 20:09,Student,Male,7,8,8,7,8,8
2025/11/23 20:16,Non-Student,Female,7,8,9,6,9,7
2025/11/23 20:33,Student,Male,7,8,8,7,8,8
2025/11/23 20:39,Student,Male,7,8,8,7,8,8
2025/11/23 20:58,Student,Male,7,8,8,7,8,8
2025/11/23 21:00,Student,Male,7,8,8,7,8,8
2025/11/23 21:01,Student,Female,6,8,8,6,9,8
2025/11/23 21:23,Student,Male,7,8,8,7,8,8
2025/11/23 21:31,Student,Male,7,8,8,7,8,8
2025/11/23 21:39,Student,Male,7,8,8,7,8,8
2025/11/23 21:48,Student,Male,7,8,8,7,8,8
2025/11/23 22:00,Student,Male,7,8,8,7,8,8
2025/11/23 22:07,Student,Male,7,8,8,7,8,8
2025/11/23 22:19,Student,Female,6,8,8,6,9,8
2025/11/23 22:20,Student,Male,7,8,8,7,8,8
2025/11/23 22:36,Student,Male,7,8,8,7,8,8
2025/11/23 22:41,Student,Male,7,8,8,7,8,8
2025/11/23 22:48,Student,Male,7,8,8,7,8,8
2025/11/23 22:48,Student,Male,7,8,8,7,8,8
2025/11/23 22:56,Student,Male,7,8,8,7,8,8
2025/11/23 22:57,Non-Student,Female,7,8,9,6,9,7
2025/11/23 23:00,Student,Male,7,8,8,7,8,8
2025/11/23 23:03,Student,Male,7,8,8,7,8,8
2025/11/23 23:18,Student,Female,6,8,8,6,9,8
2025/11/23 23:20,Student,Male,7,8,8,7,8,8
2025/11/23 23:27,Student,Male,7,8,8,7,8,8
2025/11/23 23:30,Non-Student,Female,7,8,9,6,9,7
2025/11/23 23:38,Student,Male,7,8,8,7,8,8
2025/11/23 23:39,Student,Male,7,8,8,7,8,8
2025/11/23 23:49,Student,Male,7,8,8,7,8,8
2025/11/23 23:49,Student,Female,6,8,8,6,9,8
2025/11/23 23:50,Non-Student,Female,7,8,9,6,9,7
2025/11/23 23:51,Student,Male,7,8,8,7,8,8
2025/11/23 23:57,Non-Student,Male,6,10,10,6,10,6
2025/11/24 00:08,Student,Male,7,8,8,7,8,8
2025/11/24 00:18,Student,Male,7,8,8,7,8,8
2025/11/24 00:23,Student,Female,6,8,8,6,9,8
2025/11/24 00:26,Student,Male,7,8,8,7,8,8
2025/11/24 00:27,Student,Female,6,8,8,6,9,8
2025/11/24 00:28,Student,Female,6,8,8,6,9,8
2025/11/24 00:41,Student,Female,6,8,8,6,9,8
2025/11/24 00:42,Student,Male,7,8,8,7,8,8
2025/11/24 00:47,Student,Other,4,6,6,8,8,4
2025/11/24 00:48,Student,Male,7,8,8,7,8,8
2025/11/24 00:51,Student,Male,7,8,8,7,8,8
2025/11/24 00:54,Student,Male,7,8,8,7,8,8
2025/11/24 00:55,Student,Female,6,8,8,6,9,8
2025/11/24 01:02,Student,Male,7,8,8,7,8,8
2025/11/24 01:13,Student,Female,6,8,8,6,9,8
2025/11/24 01:17,Student,Male,7,8,8,7,8,8
2025/11/24 01:29,Student,Male,7,8,8,7,8,8
2025/11/24 01:40,Student,Female,6,8,8,6,9,8
2025/11/24 01:51,Student,Male,7,8,8,7,8,8
2025/11/24 01:52,Student,Male,7,8,8,7,8,8
